time,open,high,low,close
2024-03-26,608.5,610.5,599,600
2024-03-27,600,600,585.5,585.5
2024-03-28,586,589.5,585,585
2024-04-01,586,595,582.5,594.5
2024-04-02,591,591,584,584
2024-04-03,583.5,583.5,578.5,581.5
2024-04-04,580.5,582,578,579
2024-04-05,578.5,578.5,570.5,571
2024-04-08,572,572,563,563.5
2024-04-09,563.5,563.5,555.5,555.5
2024-04-10,555.5,557.5,551,552.5
2024-04-11,553,553,544,544.5
2024-04-12,548,548.5,536,539
2024-04-15,540,540,530.5,534
2024-04-16,530,530.5,525,527
2024-04-17,533,533,520.5,520.5
2024-04-18,524,524,518,518.5
2024-04-19,520,520.5,507,507
2024-04-22,511.5,519.5,502.5,514.5
2024-04-23,518,525,507,509.5
2024-04-24,510.5,512,499,499.5
2024-04-25,501.5,518,498.5,514.5
2024-04-26,513.5,521,504,515
2024-04-29,514,515.5,504,504.5
2024-04-30,501,504,492,499.5
2024-05-01,502,506.5,491.5,492
2024-05-02,495,498,490.5,496.5
2024-05-03,497,502,491,501
2024-05-06,502,511,499,502
2024-05-07,500,500,495.5,498
2024-05-08,498,500,494,500
2024-05-09,502.5,502.5,494.5,495.5
2024-05-10,495.5,495.5,485,490.5
2024-05-13,540,543.5,536,539
2024-05-14,539,540.5,528.5,532
2024-05-15,531,537,525.5,535.5
2024-05-16,533.5,536,527.5,528.5
2024-05-17,527,529,525,527.5
2024-05-20,528,529,524,526
2024-05-21,524.5,542,523.5,537
2024-05-22,541.5,542,536.5,538.5
2024-05-23,537,545,529,535.5
2024-05-24,531.5,533,526.5,529
2024-05-28,529,535,525,529
2024-05-29,527.5,531.5,527,528
2024-05-30,527,527,517.5,518
2024-05-31,517,517.5,506,507.5
2024-06-03,506,506.5,489.5,492
2024-06-04,492,492,484,489
2024-06-05,489,495,487.5,494
2024-06-06,496.5,517.5,493,506
2024-06-07,508,512,497.5,512
2024-06-10,511.5,516,508.5,510.5
2024-06-11,507.5,507.5,494.5,495.5
2024-06-12,494,501.5,489,498
2024-06-13,500.5,501,483.5,484.5
2024-06-14,487,500.5,482.5,499.5
2024-06-17,499,506,492.5,506
2024-06-18,504.5,508.5,497.5,502.5
2024-06-20,491,491,472.5,475
2024-06-21,470,475,450,454
2024-06-24,463.5,463.5,455.5,459.5
2024-06-25,463,464,449.5,461
2024-06-26,458.5,464,454,464
2024-06-27,462,472,457,466
2024-06-28,459.5,459.5,445.5,450.5
2024-07-01,447.5,447.5,440,443
2024-07-02,444,452.5,442.5,451
2024-07-03,452.5,457.5,449,455.5
2024-07-05,457.5,459,446,449
2024-07-08,448,451.5,439.5,443.5
2024-07-09,439.5,444.5,437,438.5
2024-07-10,437.5,440,435,438
2024-07-11,472.5,479.5,470.5,478
2024-07-12,477.5,488,475,486
2024-07-15,483.5,484,457,464
2024-07-16,463,468,455.5,467
2024-07-17,471,482.5,468.5,480
2024-07-18,484,495,481,494.5
2024-07-19,494.5,506,494,501.5
2024-07-22,500,508,492.5,495.5
2024-07-23,494.5,494.5,484,491
2024-07-24,487,498.5,485.5,494
2024-07-25,495.5,507,495.5,505
2024-07-26,507,517.5,504.5,514
2024-07-29,512.5,514,492,493
2024-07-30,492.5,502,488.5,501
