time,US.China.Trade.War_npdc_gold,US.China.Trade.War_npdc_forex,US.China.Trade.War_npdc_oil,US.China.Trade.War_npdc_SP500,US.China.Trade.War_npdc_soybean,US.China.Trade.War_npdc_bitcoin,US.China.Trade.War_npdc_ten_year_bond,Tax.Policy_npdc_gold,Tax.Policy_npdc_forex,Tax.Policy_npdc_oil,Tax.Policy_npdc_SP500,Tax.Policy_npdc_soybean,Tax.Policy_npdc_bitcoin,Tax.Policy_npdc_ten_year_bond,Healthcare.Reform_npdc_gold,Healthcare.Reform_npdc_forex,Healthcare.Reform_npdc_oil,Healthcare.Reform_npdc_SP500,Healthcare.Reform_npdc_soybean,Healthcare.Reform_npdc_bitcoin,Healthcare.Reform_npdc_ten_year_bond,Election.Related_npdc_gold,Election.Related_npdc_forex,Election.Related_npdc_oil,Election.Related_npdc_SP500,Election.Related_npdc_soybean,Election.Related_npdc_bitcoin,Election.Related_npdc_ten_year_bond,Economic.Indicators_npdc_gold,Economic.Indicators_npdc_forex,Economic.Indicators_npdc_oil,Economic.Indicators_npdc_SP500,Economic.Indicators_npdc_soybean,Economic.Indicators_npdc_bitcoin,Economic.Indicators_npdc_ten_year_bond,Fed.Policy_npdc_gold,Fed.Policy_npdc_forex,Fed.Policy_npdc_oil,Fed.Policy_npdc_SP500,Fed.Policy_npdc_soybean,Fed.Policy_npdc_bitcoin,Fed.Policy_npdc_ten_year_bond,Stock.Market_npdc_gold,Stock.Market_npdc_forex,Stock.Market_npdc_oil,Stock.Market_npdc_SP500,Stock.Market_npdc_soybean,Stock.Market_npdc_bitcoin,Stock.Market_npdc_ten_year_bond,Geopolitical.Risks_npdc_gold,Geopolitical.Risks_npdc_forex,Geopolitical.Risks_npdc_oil,Geopolitical.Risks_npdc_SP500,Geopolitical.Risks_npdc_soybean,Geopolitical.Risks_npdc_bitcoin,Geopolitical.Risks_npdc_ten_year_bond,Trade.Agreements_npdc_gold,Trade.Agreements_npdc_forex,Trade.Agreements_npdc_oil,Trade.Agreements_npdc_SP500,Trade.Agreements_npdc_soybean,Trade.Agreements_npdc_bitcoin,Trade.Agreements_npdc_ten_year_bond,COVID.19_npdc_gold,COVID.19_npdc_forex,COVID.19_npdc_oil,COVID.19_npdc_SP500,COVID.19_npdc_soybean,COVID.19_npdc_bitcoin,COVID.19_npdc_ten_year_bond,Healthcare.Policy_npdc_gold,Healthcare.Policy_npdc_forex,Healthcare.Policy_npdc_oil,Healthcare.Policy_npdc_SP500,Healthcare.Policy_npdc_soybean,Healthcare.Policy_npdc_bitcoin,Healthcare.Policy_npdc_ten_year_bond,Energy.Policy_npdc_gold,Energy.Policy_npdc_forex,Energy.Policy_npdc_oil,Energy.Policy_npdc_SP500,Energy.Policy_npdc_soybean,Energy.Policy_npdc_bitcoin,Energy.Policy_npdc_ten_year_bond,Tech.Regulation_npdc_gold,Tech.Regulation_npdc_forex,Tech.Regulation_npdc_oil,Tech.Regulation_npdc_SP500,Tech.Regulation_npdc_soybean,Tech.Regulation_npdc_bitcoin,Tech.Regulation_npdc_ten_year_bond,US-China Trade War,Tax Policy,Healthcare Reform,Election Related,Economic Indicators,Fed Policy,Stock Market,Geopolitical Risks,Trade Agreements,COVID-19,Healthcare Policy,Energy Policy,Tech Regulation
2021/11/17,-0.210339948,-0.532632123,0.164712563,0.120447958,-0.08829349,-0.03006063,-0.216878579,-0.107396157,0.222368341,0.152342096,-0.527484543,-0.011298979,-0.285122229,-0.423831425,-0.667174854,3.089659817,-0.57941084,0.153762579,0.080902479,-0.158756259,-0.046740925,-0.064179593,0.711133216,-0.038177492,-0.473101921,0.088357221,-0.222750274,0.198252018,-0.429479541,-0.382118789,-0.318898882,-1.022008828,-0.127393137,-0.81162115,-0.220972874,-0.396564054,-0.743501134,0.271185986,-0.202334231,1.081294556,-0.2500123,-0.158131048,0.085180518,0.024819769,-0.307725547,-1.209277202,-0.922901839,-1.284557966,-0.51172233,0.247858152,0.043443667,0.218992161,-0.296028644,0.09599923,-0.391010515,0.165254678,-0.381522317,0.075846436,0.090360528,-0.468150067,-0.751446073,-0.872913169,0.007289201,-0.050591351,0.006163236,-0.012878424,-0.112896538,0.043650171,-0.013350596,0.0826569,0.018499728,-0.420442964,-0.692262049,-0.305196081,-0.709420499,-0.001362332,-0.038982633,-0.222045066,-0.330787586,-0.500296435,0.06489231,-0.793967403,-0.19086877,-0.312404218,0.004986276,0.620653872,0.050045457,-0.321678662,0.014903119,-0.04463996,0.266012368,-0.035718083,-0.138327565,26.57400272,0.648695418,-0.088292607,0.0588405,-0.043894194,-0.298492989,0,0.034486176,0.071458964,0.05651221,-0.011299555
2021/11/18,-0.250354735,-0.413222489,0.085677476,0.131109973,-0.323253878,-0.021562558,-0.265488112,-0.102389405,0.206531224,0.061514592,-0.544868196,0.0176471,-0.325900882,-0.396991154,-0.27972825,2.695949807,0.309604463,0.263806814,-0.012024039,-0.548092221,-0.008803262,-0.021919656,0.626471178,0.02917634,-0.408565375,-0.23055132,-0.056042881,0.005306455,-0.375086563,-0.441594957,-0.336710892,-0.971377288,-0.036894392,-0.660270901,-0.223907196,-0.359077919,-0.803578207,0.131493084,-0.20021909,1.323205694,-0.230385515,-0.162406671,0.079582203,-0.001617512,-0.323531772,-1.186433252,-0.926296471,-1.185904924,-0.501254932,0.320711398,0.051872655,0.287951087,-0.368239986,0.044035582,-0.347861053,0.223557801,-0.398984627,0.075607966,0.070508161,-0.461048253,-0.732982091,-0.835217306,0.005847477,-0.037340091,0.006001357,-0.025267246,-0.101645086,0.025553064,-0.021725942,0.059069667,0.01551713,-0.421054324,-0.721918036,-0.285112,-0.699250048,0.020768759,-0.035812808,-0.210126387,-0.324907951,-0.489096889,0.051689918,-0.812752413,-0.185124772,-0.303496915,0.010018517,0.652307037,0.036169715,-0.28945345,0.007387604,-0.065788016,0.246276885,-25.93457183,0.133531393,-26.57400272,-0.526093096,0.059719235,0.082238098,0.012739026,-1.343734747,0,-0.025752496,-0.122102697,-0.128832872,0.022472856
2021/11/19,-0.143026932,-0.210816924,-0.106558304,0.12934257,-0.364942125,0.012670246,-0.181758157,-0.080308006,0.14319863,0.045435142,-0.554015842,0.028079217,-0.292535507,-0.439435211,-0.471761778,2.780247357,0.498736368,0.232277867,0.001584399,-0.614876212,0.04722589,-0.059221929,0.540321175,0.020994214,-0.436163919,-0.204681999,-0.04995099,0.028979263,-0.395744632,-0.478863018,-0.353321623,-1.002794236,0.015635358,-0.624499237,-0.265294968,-0.384789806,-0.842941732,0.025029312,-0.209720394,1.440091664,-0.168256256,-0.185955203,0.062236303,-0.057607961,-0.277317944,-1.204260806,-0.870383505,-1.130345849,-0.415399215,0.306228953,0.085644322,0.130652269,-0.40014935,0.052073809,-0.380171869,0.166585052,-0.402347364,0.086162035,0.0616055,-0.469661625,-0.728725793,-0.83402839,0.00405982,-0.037875361,-0.021023322,-0.001586335,-0.111075065,0.028247043,-0.016366841,0.059221305,0.01535859,-0.356474241,-0.826981974,-0.295831721,-0.66522039,0.062052529,-0.011813958,-0.274042723,-0.350541281,-0.558471585,0.012272504,-0.784654402,-0.156078762,-0.241310249,0.009319144,0.395236215,0.038023677,-0.277512375,0.023375207,-0.022557004,0.201206132,25.95259033,-8.88E-16,0,-0.167054085,-0.208754814,-0.281851152,-0.1281211,0.606135804,0,0.091349779,-0.067139303,-0.119346758,-0.265703166
2021/11/22,-0.605233102,-0.529683311,-0.189998532,0.084549824,-0.458051907,-0.016208445,-0.089950621,-0.124386366,0.155158126,0.016863068,-0.573634279,0.025621311,-0.303608857,-0.490059378,-0.381597741,2.726754969,0.584335414,0.203981119,-0.010806966,-0.595656171,0.040856064,-0.095286807,0.566691085,0.005577912,-0.433789371,-0.205615107,-0.055095813,0.011438073,-0.21602084,-0.234674182,-0.34247782,-0.974501207,0.047729593,-0.58929865,-0.379386692,-0.20679582,-0.491060974,-0.100126183,-0.232769947,1.400977144,-0.129693594,-0.237655929,-0.007764785,-0.023480626,-0.285739373,-1.294117391,-0.820454823,-1.239258056,-0.392129231,0.418429213,0.144174663,0.060227658,-0.314947866,0.049664733,-0.407576498,0.09116039,-0.282250541,-0.127843421,0.036897546,-0.556623508,-0.829441183,-0.90547155,0.002046098,-0.032173828,-0.044214608,-0.003562223,-0.104041667,0.025057604,-0.018420187,0.067855538,-0.070526862,-0.414472166,-0.794243887,-0.370718083,-0.658527784,0.029577711,-0.03944669,-0.227673795,-0.429294259,-0.487483784,-0.002522738,-0.768685265,-0.161197655,-0.259376416,0.019632099,0.360034739,0.029553222,-0.245587746,0.01941307,-0.040157671,0.186621725,0,0.262364264,0,0.16034265,0.307154176,0.261215499,1.092642122,1.443452775,26.8380286,0.191055237,0.872940291,0.380463806,0.233614851
2021/11/23,-0.619773741,-0.514787205,-0.169357645,0.116110989,-0.461842424,0.014486213,-0.105563184,0.009273266,0.274513829,-0.004956345,-0.543437473,0.031938332,-0.294500666,-0.456922693,-0.423702376,2.608832755,0.612171383,0.243957695,-0.01237831,-0.606257227,0.037289543,-0.034146585,0.150676204,-0.011693295,-0.455705414,-0.257979829,-0.016318569,0.095343471,-0.270347413,-0.198431073,-0.417721413,-0.906202167,0.071807853,-0.553447711,-0.388449008,-0.241926758,-0.364218529,-0.088006781,-0.241416932,1.475755904,-0.117758143,-0.227510018,0.010941204,0.059924516,-0.386528565,-1.226761884,-0.740829662,-1.191588277,-0.285977256,0.336349962,0.118801404,0.017207641,-0.385790122,0.044759362,-0.397212907,0.045661762,-0.136960651,-0.103522682,-0.001351783,-0.364703832,-0.794609676,-0.702887009,0.002697365,-0.038557727,-0.023048121,-0.005929198,-0.115487731,0.024990814,-0.010935431,0.080165326,-0.055288693,-0.262522728,-1.058995888,-0.261415532,-0.595390352,0.096894597,-0.015581309,0.116567941,-0.384458937,-0.610191969,0.032722276,-0.697419656,-0.100941494,-0.061555922,0.075283176,0.523044363,0.027541519,-0.275997542,0.018635599,-0.003295019,0.270034322,0,-0.110814366,0,-0.351397887,-0.033616611,-0.023256862,-0.030397477,-0.287682072,-26.8380286,-4.44E-16,-0.051959739,0.680408155,-0.117783036
2021/11/24,-0.636789123,-0.46149254,-0.192725424,0.125304739,-0.41019691,-0.017292618,-0.106851705,0.046641699,0.264987465,-0.051905766,-0.574208588,0.035778089,-0.301443127,-0.386461995,-0.396955986,2.690817659,0.646057709,0.244160366,-0.012903924,-0.617707153,0.049465086,0.091515057,0.180189868,-0.009775388,-0.434323931,-0.277994013,-0.073262958,0.185915647,-0.252030973,-0.173730609,-0.430251428,-0.931038033,0.076568255,-0.540121861,-0.343520512,-0.254874906,-0.348056104,-0.081141639,-0.236970939,1.46765022,-0.106622124,-0.218430183,-0.015441105,0.060204919,-0.406857577,-1.24871133,-0.742761056,-1.143970404,-0.207447325,0.320937623,0.121892966,0.008675068,-0.376525302,0.043188662,-0.387120292,0.019238294,-0.130267822,-0.023084056,-0.035957848,-0.400769824,-0.853831843,-0.605718086,0.01093183,-0.020474266,-0.030796742,0.014235855,-0.120161185,0.028303826,-0.026787868,0.100493178,-0.060024172,-0.230387161,-1.068623917,-0.275021962,-0.603686149,0.115842411,-0.013227321,0.175569447,-0.264114311,-0.580863831,0.027264224,-0.684735983,-0.103734083,-0.154337299,0.130678477,0.475871217,0.057520012,-0.318131546,0.022868947,-0.028162914,0.31062063,26.10162591,-0.115831816,0,-0.546543706,-0.098734841,0,-0.153122402,0.138150338,0,-0.119959315,0,0.08594243,0.14518201
2021/11/26,-0.637473466,-0.138207427,0.243121567,0.15032166,-0.383204139,-0.051094888,-0.074444817,0.057810074,0.020668566,-0.201745844,-0.382128742,0.089996846,-0.557315592,-0.21167745,-0.403743863,2.940085931,1.265742957,0.467368068,0.003042611,-0.561074612,0.14231512,0.124017236,0.372140263,-0.593145962,-0.994733333,-0.319630589,-0.208497755,0.038972227,-0.254386351,-0.182579846,-0.228931383,-0.56417863,0.178152153,-0.300590588,-0.155429174,-0.238453329,-0.407396585,-0.089573345,-0.044655269,1.494462235,-0.011751397,-0.253318209,-0.017908963,-0.11521456,-1.295068793,-1.560421201,-0.819851745,-1.606758567,-0.226978403,0.303459613,0.082440762,0.114859193,-0.276466719,0.050031368,-0.361479628,0.077949793,-0.124879092,-0.045611599,0.010524881,-0.318433174,-0.861414887,-0.547356451,0.011053609,-0.030582343,-0.021780568,0.072993811,-0.060607507,0.025075022,-0.04717638,0.138788586,-0.062899027,-0.214813637,-0.885164816,-0.309679508,-0.603834589,0.028453371,0.075035594,0.1761078,-0.399232888,-0.33692859,0.013180271,-0.641561995,-0.059848606,-0.117445238,0.15136129,0.752832409,0.26083435,-0.268675048,0.025321686,-0.089384449,0.494055598,-25.87848236,0.719122667,0,0.064538521,-0.190518324,-0.312374685,0.985283603,-0.264692554,0,0.041672696,0.251314428,-0.179340929,-0.433635985
2021/11/29,-0.558063805,-0.106917322,0.079284978,-0.108274077,-0.468316106,-0.140290345,-0.111384301,0.039762491,0.146438507,-0.620743272,-0.095192841,0.113593621,-0.657863114,0.007906721,-0.402771064,2.326011785,0.594113024,0.168810679,0.002694504,-0.569842928,0.043571888,0.107251257,0.191141096,-0.496299789,-0.9804513,-0.307410465,-0.24661282,0.192753941,-0.243494715,-0.147813219,-0.221716206,-0.62335707,0.176560249,-0.312099185,-0.192614763,-0.225419223,-0.276679658,-0.181123339,0.18455911,1.475591187,-0.050218055,-0.314929315,-0.019598141,-0.123301342,-1.4323793,-1.394859995,-0.7695397,-1.607861219,0.028482144,0.298082818,0.051362394,0.12902944,-0.093395153,0.049753416,-0.353035387,0.060192793,-0.128569084,-0.068450493,-0.045347549,-0.359441893,-0.872405779,-0.570598001,0.029186944,-0.019038765,-0.110883195,-0.059376516,-0.188931275,0.033730782,-0.029192448,0.073812093,-0.082017867,-0.054693264,-0.774880487,-0.27478619,-0.60095764,-0.066474711,0.254264763,0.168569492,-0.472801752,-0.126894772,-0.097670505,-0.678960364,-0.043668142,-0.214490018,0.227968026,0.350504084,-0.009383342,-0.317078712,0.02564351,0.035789262,0.173932422,0,0.471216486,0,0.211309094,0.175204089,0.388370675,0.805866914,0.569768159,0,0.105360516,0.922333046,0.514898949,0.173271721
2021/11/30,-0.551618281,-0.090413561,0.129251313,-0.044628084,-0.465744253,-0.131016264,-0.112306126,0.040132626,0.141587563,-0.393210768,-0.229431021,0.116753659,-0.630373604,-0.047031475,-0.384342943,2.13992663,0.516458368,0.139977623,0.015156447,-0.548822948,0.037342315,0.136310123,0.123576992,-0.299647744,-0.641469427,-0.216168972,-0.212514588,0.206530559,-0.191958316,-0.170671326,-0.115644367,-0.553385125,0.03112725,-0.3777791,-0.163298821,-0.204434454,-0.2649827,-0.464353827,-0.070839315,1.254760845,-0.10329415,-0.329097387,-0.03979915,-0.178978414,-1.384113461,-1.408954977,-0.716989754,-1.644569151,-0.062798878,0.296237216,0.062707389,0.204906116,-0.034328057,0.054381815,-0.381938539,0.100537778,-0.134852719,-0.057827777,-0.039876164,-0.256045497,-0.865093791,-0.556489432,0.021176458,-0.029998042,-0.099351495,-0.036284309,-0.11074495,0.043966683,-0.037542731,0.073256228,-0.135378433,-0.122676112,-0.476118683,-0.624860648,-0.467568108,-0.129197387,0.177490372,0.162250975,-0.47374196,-0.000519752,0.011545431,-0.701531773,-0.070363784,-0.271284328,0.228454994,0.35221488,0.016221845,-0.132500978,0.029786844,0.03871858,0.16281943,0,-0.056089467,0,-0.048790164,0.463284679,0.10880286,0.101291334,0.010050336,0,0.008298803,0.047067511,0.093090423,0.478490243
2021/12/1,-0.547334964,-0.121868541,0.148243936,-0.051044341,-0.498006497,-0.149221264,-0.083675346,0.036489793,0.076077135,-0.434573195,-0.161089658,0.070576332,-0.637260087,-0.03115962,-0.370739017,2.025152398,0.377867478,0.044013325,-3.19E-05,-0.570877967,0.031274693,0.113003332,0.107507131,-0.246548116,-0.784517347,-0.233244709,-0.202271226,0.241058184,-0.174760479,-0.06653396,-0.055391655,-0.87422467,-0.12089948,-0.317734655,-0.328998152,-0.228451608,-0.228856896,-0.444220413,-0.080844318,0.942005776,-0.108909528,-0.324471285,-0.037375297,-0.204632648,-1.367396827,-1.36096234,-0.811422879,-1.671608085,-0.100643042,0.290113194,0.074738499,0.20449864,-0.114540388,0.058095184,-0.372012415,0.110386946,-0.129609932,-0.06052852,-0.039678416,-0.290025722,-0.870756227,-0.555294614,0.032898771,-0.020178431,-0.105822029,-0.037535458,-0.120400479,0.052087284,-0.041038137,0.054344919,-0.130893501,-0.142324296,-0.494982091,-0.630720678,-0.523147082,-0.136671888,0.116858928,0.252525093,-0.426015151,0.291087633,-0.338687675,-0.685766987,-0.036708259,-0.324236601,0.269025785,0.315382459,0.034751686,-0.053716024,0.040938524,0.033603908,0.11110738,25.85906427,0.080042708,0,0.048790164,-0.269128665,0.107420249,0.022676709,-0.287682072,0,0,-0.03509132,0.630089045,0.09402895
2021/12/2,-0.819331993,-0.175607929,0.171102984,0.055942565,-0.699614102,-0.158872018,-0.069600331,0.013886337,0.067639201,-0.417878272,-0.169193063,0.076772554,-0.640969054,-0.026564194,-0.345838562,2.007983026,0.382518324,0.04401815,-0.006154157,-0.576102059,0.033680775,0.105857776,0.114708321,-0.271027114,-0.792661054,-0.252000374,-0.207997729,0.196718048,-0.196971133,-0.030115926,-0.008378488,-1.017709737,0.009681825,-0.321133119,-0.382246688,-0.27690129,-0.234991308,-0.403866617,-0.097124937,0.930745582,-0.094856342,-0.312547869,-0.015743897,-0.20136192,-1.344115102,-1.295538833,-0.75728408,-1.682403889,-0.136005257,0.311333455,0.083777888,0.219641609,-0.100757731,0.076109477,-0.37983802,0.134755547,-0.034431016,-0.082022601,-0.037431084,-0.372728904,-0.905536401,-0.572119137,0.042805814,-0.010810461,-0.110783666,-0.033391811,-0.123046116,0.050678804,-0.041926956,0.050675205,-0.067210011,-0.140566537,-0.493472091,-0.608190278,-0.519253107,-0.136530562,0.05471197,0.297749083,-0.33610966,0.15446936,-0.241779211,-0.822573385,-0.026074065,-0.256315085,0.244705378,0.291626578,0.033567466,-0.096654669,0.044261647,0.030799418,0.103737842,0.385662481,0,0,0.046520016,-0.037457563,-0.16034265,0.017778246,0.267479365,26.08300602,0,-0.048790164,-0.699081916,0.08594243
2021/12/3,-0.882643754,-0.220344565,0.144190493,0.101976522,-0.782031579,-0.205834366,-0.04292302,0.029317649,0.076569676,-0.433894522,-0.149778506,0.078478497,-0.606114161,-0.015052387,-0.309416743,2.053386294,0.374151105,0.050354005,-0.012987988,-0.560974023,0.046288101,0.14539728,0.111783487,-0.268852062,-0.783410134,-0.300575997,-0.199874748,0.235940229,-0.13929284,-0.060774684,-0.02372985,-1.029870741,-0.148900869,-0.246140218,-0.324249873,-0.224507204,-0.268606662,-0.395112635,0.018919622,0.717999356,-0.039156309,-0.266908867,-0.113495368,-0.209574933,-1.359726545,-1.211952217,-0.956848486,-1.384532808,0.087061276,0.235050009,0.065486791,0.189869544,-0.041999854,0.048947207,-0.415861367,0.090790405,-0.01677251,-0.079066331,-0.092878099,-0.520583198,-1.323955723,-0.848499049,0.061915371,0.010178513,-0.102217874,-0.035405847,-0.113994949,0.025095973,-0.046950047,0.06634264,-0.222996465,-0.197835766,-0.505280037,-0.613113232,-0.660713467,-0.081503774,0.040488983,0.066533489,-0.285378273,0.244096144,-0.344874497,-0.938939197,0.004388617,-0.036133582,0.331251593,0.337700981,0.026504103,-0.128573937,0.025054997,0.014494745,0.149251461,-26.24472675,0.046251018,0,-0.200670695,0.007604599,-0.102947969,0,-0.577634293,-26.08300602,-0.113659318,-0.077961541,-0.048790164,-0.023810649
2021/12/6,-0.821199273,-0.173640456,0.068754219,0.022337601,-0.794357827,-0.225249983,-0.090403337,0.092734776,0.179879449,-0.40470139,-0.173601166,0.136502692,-0.61745563,0.046706569,-0.295102536,2.246926908,0.551642171,0.181832587,-0.032065649,-0.560374875,0.086352422,0.274640423,0.04869165,-0.192248811,-0.536755406,-0.290286789,-0.194446082,0.538824639,-0.047301876,0.008133288,0.050908287,-1.344995572,-0.011049954,-0.284619755,-0.409695221,-0.216971658,-0.27167484,-0.522732217,-0.035506161,0.629164912,-0.046528758,-0.285395646,-0.144179056,-0.13205339,-0.977597556,-1.076604034,-0.909485644,-1.336966985,0.192168395,0.237653563,0.059232249,0.239210592,0.01129871,0.055528483,-0.415162319,0.132171724,-0.123090913,-0.026455986,0.032452087,-0.615636393,-1.224834549,-0.835394038,-0.018991643,0.014698928,-0.123269385,-0.048373779,-0.125558482,0.036576842,-0.050598332,0.096502504,-0.368676647,-0.284392623,-0.326984228,-0.95105919,-0.479226862,-0.128482272,0.245320933,-0.011970463,-0.287519331,0.316023194,-0.332525084,-0.940990512,0.028100855,-0.027641585,0.28811916,0.351678056,-0.010467843,-0.121844028,0.009858314,0.069452986,0.099690826,26.43809815,0.715126087,0,0.546543706,0.644357016,0.231329136,0.885831524,0.06001801,0,0.216807733,1.655423026,0.474893615,0.057987258
2021/12/7,-0.658186818,-0.137321807,0.114161915,0.172847389,-0.572644767,-0.186216391,0.018653357,0.117621755,0.210160727,-0.55977032,0.004516853,0.102197228,-0.624324996,0.08872209,-0.297342258,2.174121574,0.492571903,0.162557056,-0.031380872,-0.590968873,0.067158065,0.205522599,0.012892398,-0.41114932,-1.237741789,-0.172165419,-0.237105091,0.391721148,0.022126784,0.003797738,-0.11405982,-0.326433802,0.292046246,-0.338551197,-0.090610518,-0.202703336,-0.280280489,-0.456965571,0.04340757,0.527515895,-0.073473939,-0.264190958,-0.12679057,-0.107511085,-0.977113062,-0.86808238,-0.894872542,-1.337377642,0.19742771,0.252733215,0.069720998,0.246646909,0.034448688,0.042598141,-0.400125626,0.132754049,-0.092851775,-0.032322857,0.039059747,-0.719859925,-1.277641905,-0.84501347,-0.050791571,0.035548848,-0.099590437,-0.062457538,-0.269257315,0.048137502,-0.048032657,0.117594442,-0.314650951,-0.153726203,-0.71250674,-0.047135749,-0.159825907,-0.125745992,0.306154932,0.041590325,-0.320143542,0.171284776,-0.315044705,-1.043726546,0.03049581,-0.02645705,0.295635349,0.330205548,-0.005118352,-0.223120614,-0.00083166,0.069054098,0.021423116,-0.450416496,-0.297390887,0,0.051293294,-0.096143861,0,-0.020834087,0.169292057,0,-0.10724553,-0.762942942,-0.075985907,0.179971379
2021/12/8,-0.638101334,-0.116598468,0.094726107,0.200966942,-0.566283774,-0.1979384,0.014285538,0.106946546,0.170116827,-0.479260623,-0.00576447,0.086566554,-0.624947826,0.116017375,-0.298141725,2.293552426,0.467369311,0.153582782,-0.038917486,-0.590744494,0.049862066,0.216635135,0.020608359,-0.405498061,-1.244262935,-0.168822829,-0.2295397,0.382235491,0.027725388,-0.021020009,-0.063672257,-0.339153318,0.279625369,-0.30048665,-0.166839433,-0.200414476,-0.30511869,-0.488794059,0.011036242,0.423756696,-0.062191449,-0.261600938,-0.124608627,-0.095656663,-1.005045969,-0.926788985,-0.927420958,-1.272707604,0.232557383,0.235595431,0.066218121,0.244315941,-0.029876704,0.030056691,-0.413694865,0.128334649,-0.089844844,-0.045759648,0.037419255,-0.691924696,-1.292181385,-0.85711927,-0.016033538,0.041138498,-0.117742016,-0.067887835,-0.326586186,0.045035708,-0.061954604,0.104786051,-0.301416054,-0.370233387,-0.474809138,-0.075204531,-0.147897575,-0.072191413,0.517233641,0.044615538,-0.312293726,0.196623361,-0.333413762,-1.059208721,0.032293019,-0.027036512,0.222097517,0.281731771,-0.029104366,-0.458209081,0.007952959,0.047616781,0.075487612,-25.98768165,0.123727393,0,0,0.036039936,0.021506205,-0.015915455,0.137621378,0,0.156842471,0,0.038714512,-0.011834458
2021/12/9,-0.496342192,-0.056242141,0.172793065,0.226829538,-0.49938676,-0.065664087,0.041463955,0.13339647,0.034150226,-0.457191808,0.006655436,0.107443782,-0.489751993,0.167529449,-0.31406958,2.200440897,0.492685933,0.1702608,-0.038629922,-0.553103506,0.053586633,0.199874178,-0.050970191,-0.431910787,-1.287057336,-0.144543627,-0.216502213,0.267705808,0.046847228,-0.06038931,-0.044914612,-0.309736556,0.343925648,-0.320329385,-0.122016143,-0.199813244,-0.301270709,-0.474258191,0.017502832,0.394630546,-0.054445211,-0.258259379,-0.113392863,-0.088385549,-1.011562291,-0.869318321,-0.942161493,-1.121307131,0.284710263,0.239072254,0.086218005,0.23877529,-0.006717558,0.024384226,-0.422185101,0.116321387,-0.090912636,-0.047961134,0.037743146,-0.663399061,-1.291658505,-0.819180226,-0.014340163,0.026067684,-0.172361896,-0.058232483,-0.290417528,0.032066301,-0.068883031,0.156108921,-0.287168201,-0.334699346,-0.494527141,-0.058766837,-0.149437462,-0.043778793,0.515042871,0.042149306,-0.310708511,0.195562362,-0.314782791,-1.078484374,0.034934025,-0.024305662,0.181955156,0.043670236,-0.007742813,-0.419498705,0.011977542,0.02297518,0.152172283,0,-0.24824034,0,0.223143551,0.17788696,-0.010695289,-0.02710193,-0.366931444,0,-0.166321215,-0.024391453,-0.012739026,-0.303682414
2021/12/10,-0.492990616,-0.058511702,0.187616413,0.263442777,-0.50337315,-0.057624606,0.036233511,0.110190687,-0.037448369,-0.331519947,0.012665832,0.113692821,-0.478470711,0.170708025,-0.306290147,2.201100503,0.477317127,0.162085313,-0.038125781,-0.554379109,0.051754996,0.200537309,-0.085198637,-0.495062605,-1.383256161,-0.152661161,-0.202808121,0.29192232,0.051247119,-0.010076832,-0.086976596,-0.278631031,0.311440264,-0.300140058,-0.153879565,-0.221450844,-0.294793624,-0.517579324,0.204842706,0.346397667,-0.031096323,-0.175849112,-0.121922965,-0.092057029,-1.00998955,-0.897598737,-0.950929935,-1.090157206,0.265025821,0.241640343,0.089614696,0.260041362,0.03092972,0.027970779,-0.408585071,0.108350862,-0.10189257,-0.028646843,0.024406088,-0.667752294,-1.301447958,-0.823676847,-0.005050788,0.016687293,-0.184426668,-0.059308305,-0.3700417,0.033304152,-0.092021872,0.157037985,-0.298341466,-0.375753185,-0.469854067,-0.060164595,-0.154549445,-0.036037997,0.487464498,0.04801935,-0.302102634,0.217357567,-0.314429102,-1.074728974,0.036243971,-0.026516508,0.26773792,0.23419573,-0.004936869,-0.475383107,0.013184166,0.150249148,0.112292471,0,0.084706697,0,0,-0.126151285,0.437213806,-0.027856955,0.143787893,0,0.028170877,-0.090384061,-0.066249386,-0.869037847
2021/12/13,-0.505166808,-0.053481826,0.174899685,0.274760383,-0.498261249,-0.037296328,0.034583571,0.13992781,0.01250872,-0.322747468,-0.009562008,0.102737597,-0.478993146,0.204690911,-0.310867192,2.123545476,0.4643477,0.231612334,-0.028207115,-0.498577457,0.063472774,0.20781064,-0.072430372,-0.503312928,-1.370708341,-0.178233009,-0.162882668,0.395925079,0.054342896,-0.004122091,0.042144626,-0.158875211,-0.001001118,-0.45324371,-0.053584083,-0.216367869,-0.410415039,-0.692436823,-0.185221365,0.097745148,-0.292695482,-0.239431117,-0.099545162,0.031998862,-0.728386593,-1.128732088,-1.176950838,-1.678526437,0.146677986,0.239608015,0.08829486,0.239765514,0.038838064,0.03511418,-0.404966873,0.134892566,-0.104115548,-0.031161754,0.022169272,-0.631759044,-1.27769875,-0.742049534,-0.017822743,0.016692276,-0.208975766,-0.085305505,-0.268744444,0.032428134,-0.145137555,0.165566101,-0.272476455,-0.33044444,-0.334529756,-0.103021206,-0.262639349,-0.032625541,0.526099351,0.032719097,-0.328796025,0.214030258,-0.314105765,-1.143648772,-0.00184079,-0.046410866,0.264076118,0.188631562,-0.045650905,-0.276857488,0.00767488,0.044765426,0.170914343,0,0.080969063,0,0.100083459,0.693147181,0.534923175,1.145958409,0.073427469,0,0.159630146,0.615185639,0.377294231,0.573800423
